officer_id,name_clean,n
I213,"STEVENSTON, ANTHONY",108
I214,"MCDERMOTT, LEIGHTON",289
I215,"REED, STEVEN",116
I216,"PORTER, DANTE",1
I218,"ROGERS, KENNETH",164
I219,"CHASE, KEITH",751
I220,"CORTEZ, ELIJAH P",1
I221,"NICHOLS, SEAN",177
I222,"DISIMORNE, M",287
I222,"DISIMONE, MATTHEW JR",41
I222,"DESOMOND, M",4
I224,"CINTRON, RODNEY",86
I225,"FEASTER, LAKISHA",183
I226,"GASKINS, KYLE",480
I227,"BENN, TERRENCE",24
I228,"RAMSEY, BERNARD",81
I229,"STRONG, RASHAWN",107
I229,"ISAAC, G",7
I230,"MELENDEZ, EDWIN",72
I231,"COUNSELL, DANIEL",211
I232,"GARRETT, JOHNATHAN",907
I233,"ABDI, EZEKIEL",716
I234,"AKINWANDE, OLUFEMI",484
I236,"QUARANTO, DANIEL",162
I237,"BAIO, SALVATORE",1097
I238,"LEAMON, EDMOND",46
I239,"WITMER, MICHAEL",103
I240,"MIGNINI, JESSICA",114
I241,"PARISELLA, ALEXANDER",57
I242,"SCHWARTZ, SHAWN",162
I243,"WYNNE, JAMES",172
I244,"REEPING, DAVID",189
I245,"NARROYO, JOSE",129
I246,"BAKER, RONALD",58
I248,"HERZOG, JOHN III",493
I248,"HERZOG, TAYLOR",11
I249,"MAY, ROHAN",1
I250,"SHELTON, STEPHEN",223
I250,"SHELTON, ADAM",175
I252,"BLACKWOOD, DWAYNE",30
I254,"DONOVAN, PATRICK",35
I255,"LEWIS, JOSIE",48
I255,"GRACIA, J",37
I255,"GARCIA, JOSIE",2
I256,"POW, MATTHEW",70
I257,"GILMORE, JOHN",151
I258,"REID, SCOTT",1054
I259,"BAKER, SHAWN",173
I261,"FLEURIMOND, LISSA",50
I262,"PAYNE, JASMAN",184
I265,"CUDDY, SEAN",22
I266,"FUNK, CHRISTOPHER",269
I267,"GRAY, YUNA",27
I268,"LEWIS, TRAE JAMES",106
I270,"MELLOS, ALEXANDROS",1066
I272,"SANTIAGO, GUILLERMO",28
I273,"MOORER, CARLOS",219
I276,"FELT, SERGE",116
I278,"ACEVEDO, ARIEL",18
I279,"AUSTIN, BRYANT",578
I280,"CRISAFULLI, KAREN",141
I281,"DAVIS, BENJAMIN",65
I282,"GONZALEZ, ANGEL",71
I283,"HASSAN, JAVED",111
I284,"LARACUENTE, EDDIE",128
I285,"MCCULLOUGH, NATHANIEL JR",164
I286,"BRYON, TYREE",365
I287,"JONES, REGINALD III",1770
I289,"SANTIGAGO, GERMAN",56
I290,"SMITH, TIRA",1
I293,"RODRIGUEZ, LINDA",227
I295,"SCHANAMANN, JOSEPH",424
I296,"VIGNOLA, CARMINE",646
I297,"PARRISH, MICHAEL",204
I298,"STACKEWICZ, CRAIG",543
I299,"ZAYAS, YARANDELIZ",59
I300,"MARTINEZ, GILBERTO",96
I301,"BROWN, YOLANDA",79
I302,"FAULKNER, CHARLES JR",100
I303,"RANDALL, SHAWNTAD",86
I304,"MCCALL, MARKKEDER",113
I304,"HAYES, KRISTOPHER",1
I305,"BEVERLY, LATRICE",15
I306,"CANDELARIA, ARMANDO",214
I307,"BALLARD, MARCUS",47
I309,"BRYAN, GAVIN",248
I310,"CULLISON, DANIEL",133
I311,"DORCELY, JEAN",44
I312,"HARLIN, ERIC",37
I313,"REED, TAKIYHA",547
I314,"YOUNG, LATARSHA",95
I315,"GAUSE, MICHAEL",430
I317,"MINAYA, JUAN",195
I318,"ALQUARISHY, K",250
I319,"BAUER, CHRISTOPHER",132
I321,"MESIDOR, ROODY",90
I322,"QUEEN, RAYMOND III",90
I322,"POTOCHAR, ROBERT",11
I324,"BROWN, BRANDIE",42
I326,"RODRIGUEZ, LEONEL",76
I328,"WISSER, BRIAN",102
I329,"AMBROSE, WAYNE JR",560
I330,"CARTER, RONALD",567
I332,"POTOCHAR, ROBERT",28
I333,"AGBO, ANGELITO",1
I334,"BONGIORNO, MICHAEL",174
I335,"BOSCANA, JOSE",252
I336,"GONZALEZ, LOUIS",1
I337,"OCASIO, SAMUEL",46
I338,"TORRES, RICARDO",97
I339,"HOOD, BRADLEY",370
I340,"HAYES, KRISTOPHER",307
I342,"FELICIANO, JOSE",18
I343,"LOPEZ, ROBERTO",1
I345,"ORTIZ, ALVIN",159
I346,"DIAZ, PABLO",64
I347,"GONZALEZ, LEENARDO",59
I348,"GROCHOWSKI, CORY",7
I350,"PRITCHARD, BRANDON",217
I351,"DIAZ, GUALBERTO",71
I352,"PHILLIPS, SHENIK",140
I354,"BAWGLUNAN, CHRISTOPHER",101
I354,"BONGIORNO, MICHAEL",3
I356,"LEE, ALEXANDER",261
I357,"WICZULIS, JOSEPH",939
I358,"WILLIAMS, ANTHONY",98
I359,"ATANACIO, RAUL",286
I361,"JIMENEZ, JOEL",64
I362,"RODIRGUEZ, OMAYRA",20
I364,"BOOTH, CEDRIC",434
I366,"CORDERO, D",6
I367,"CRANE, ROBERT",319
I368,"FOX, L JESSICA",439
I368,"MEEHAN, JESSICA",1
I369,"FRISK, MICHAEL",2
I370,"HANKARD, ROBERT A JR",894
I372,"HOSSEIN, KATHERINE",79
I373,"ARMSTRONG, JESSICA",49
I374,"ASENCIO, KEITH",122
I374,"HAMMED, ATHBA",1
I375,"DOW, BRIAN",141
I376,"JONES, BRYANT II",92
I377,"LEWELLEN, ADAM",397
I378,"MAHONEY, KATIE",141
I378,"ROGERS, KATIE",63
I379,"SMITH, DAVID",153
I380,"KLEIN, JAMES JR",533
I381,"MARION, NICOLE",129
I382,"RIGBY, TERESA",17
I383,"THOMAS, JESTEN",29
I384,"TICE, ROBERT",52
I385,"TIEDEMANN, KEITH",493
I386,"BRASKICH, ADAM",93
I387,"HINES, JASON",1157
I388,"KOLB, KEVIN",537
I390,"BAIER, STEVEN",107
I391,"SAVADEL, KEITH",2299
I392,"FOSTER, BRANDON",180
I392,"BAIER, STEVEN JR",2
I393,"HARRIS, DEMARIO",2600
I394,"RIOS, OMARIO",101
I398,"HOWARD, YUMIKA",86
I399,"VALENTINE, OMAYRA",24
I400,"VALENTINE, OSVALDO",19
I401,"WALKER, CLINT",283
I403,"ARNETT, WENDELL JR",413
I404,"CROSS, MICHAEL",73
I405,"JOHNCOX, THOMAS",282
I406,"PRICE, GREGORY JR",519
I407,"FOSTER, DONTAE",471
I409,"BRUST, DAVID",1011
I410,"DAUGHERTY, MATTHEW",285
I411,"HURST, KENNETH",87
I412,"MELLOTT, JEFFERY",134
I414,"RODENBURG, JOHN",505
I414,"JONES, MICHEAL",1
I415,"HARRIS, CHARLES",1
I416,"HOLMES, TARSHA",126
I417,"BROWN, KEYONTA",150
I418,"DAVIS, JEREMY",6
I419,"DESANTIS, ELIZABETH",57
I421,"PITTS, GARY",25
I422,"SMITH, JEN",289
I423,"CRITZER, BENJAMIN",1078
I424,"RICE, JERMAINE",45
I426,"WIGLEY, ROBERT",279
I427,"WOODS, ALAN",102
I429,"GALEANO, KEITH",667
I429,"SAUNDERS, ANTONIO",15
I432,"HILL, RYAN",1646
I433,"HOBDAY, PATRICIA",68
I434,"MATTINGLY, DALE JR",561
I435,"NOWELL, CHARLENE",184
I437,"TRAN, CHRIS",171
I438,"TUTHILL, BRADLEY",87
I442,"ROANE, ASHLEY",123
I444,"GUY, RICHARD",199
I445,"POIST, JOHN",258
I446,"ROSENSWEET, ALEX",150
I448,"BULLOCK, MICHAEL",70
I449,"HARKER, SCOTT",378
I450,"MONTEIRO, RYAN",114
I451,"MURPHY, TODD",191
I452,"MUSEMA, EDSON",179
I453,"GLANVILLE, ANDREW",161
I455,"HARPER, MATHEW",126
I456,"HILL, TRACEY",14
I458,"ADAMS, LATISAHA",140
I458,"JOHNSON, MARCUS",1
I459,"WATTS, MICHAEL",45
I461,"MAHUTA, BRIAN",95
I462,"MASTERS, ERIN",478
I462,"TAYLOR, ALEX",122
I463,"TAYLOR, ALEC",96
I464,"WARD, JOHN",128
I465,"ETTING, ERROL JR",247
I466,"GORDON, CHRISTOPHER",172
I467,"RODGERS, JOSEPH",219
I467,"MOORE, D",1
I468,"HASKINS, CHRISTOPHER",72
I469,"WORKMAN, CHRISTOPHER",18
I472,"LEARY, ANDREW",4
I473,"BUSHMAN, ROBERT",30
I473,"TAYLOR, ALEX",14
I474,"COOK, STEWARD",7
I475,"FABRIZIO, DOMINIC",79
I476,"FEDD, JOHN",382
I477,"WIGGINS, DOMINIQUE",188
I478,"BROWN, KEVIN",141
I480,"KLUTTZ, BRENT",333
I480,"WILLIAMS, MAUNDA",46
I481,"FELDER, DARRYL",527
I481,"TASHER, ABRAHAM",218
I482,"WILLIAMS, MAUNDA",182
I483,"ZACHMANN, NATHAN",61
I484,"HEALTH, CHRISTOPHER",451
I485,"PEART, O'NEIL",41
I486,"CARTER, TERRELL",232
I487,"HESTH, CHRIS",1
I488,"LONDON, DARRELL",643
I489,"PRICE, SHANICE",92
I491,"WELLONS, BRANDON",2
I493,"LEE, LATREESE",78
I496,"MOORE, JORDANG",700
I497,"NELSON, YOLANDA",238
I498,"PAUL, JOSEPH",5
I499,"HENRICKS, JACK",171
I500,"CORRIGAN, PATRICK",522
I501,"GARCIA, NAISHA",167
I502,"GRANT, WELAI",81
I504,"MULLIN, ROBERT",82
I505,"AVERY, SARAH",174
I505,"NEADERHISER, SARAH",127
I506,"DICKENS, FREDERICO JR",171
I507,"LEWIS, ANTIONE",112
I507,"NELSON, A",7
I508,"AYERS, JOSHUA",47
I509,"NELSON, AKEEM",332
I510,"WEESE, RICHARDC",416
I510,"LONG, TERENCE",2
I512,"WILLIAMS, DUANE",25
I513,"GARVIN, ARTURO",50
I514,"HULL, DAMONN",35
I515,"NEAL, WILLIAM",107
I516,"JACQUES, CHEDAIS",139
I517,"JOHNSON, TAMEKA",7
I518,"KELLER, TREY",113
I519,"KITT, JOHN",164
I520,"LONG, CHRISTOPHER",277
I522,"SMITH, MARK",118
I523,"LAM, MOUSSA",209
I524,"ROMANS, KEITH",60
I525,"CUADRO, ELIAS",20
I526,"DORN, STEVEN",192
I527,"GOAD, MICHAEL",180
I528,"GRIMES, BERNADETTE",65
I529,"HARVIN, DARRIUS",73
I531,"LEE, TIMOTHY",101
I532,"SCHRACK, BRETT",138
I533,"KEITH, TATE",201
I534,"THOMAS, JEFFREY",138
I535,"YAMBO, HENRY",60
I536,"CAMPBELL, KENNETH",283
I537,"HUFF, KATRINA",1
I538,"FLEMING, BRENT",144
I539,"POORE, KATHERINE",58
I542,"ROSE, KARIANA",31
I543,"MEISTER, JEFFREY",191
I544,"PICKERTON, WILLIAM JR",80
I546,"CRAIG, JAMES III",452
I547,"HALL, ANDRIA",68
I548,"JOHNSON, MARCUS",215
I549,"PERRY, BRENT",194
I550,"PRESBERRY, ANGELINA",138
I551,"DUCK, DEONTAE",494
I552,"EASLEY, JAMES",79
I553,"LATTIMORE, GENARA",24
I554,"PIERCE, LISA",3
I556,"BENNETT, THOMAS",839
I557,"GERBER, DOMINIC",144
I558,"KNAPP, JACOB",70
I559,"SENTZ, TYLER",649
I560,"WATKINS, JAMES",180
I561,"GABRIEL, TIMMY",123
I562,"NEPPTUNE, MARK",650
I563,"SINCHAK, PAUL",344
I565,"DABRIO, MITCHELL",123
I566,"WISSMANN, JAMES",141
I567,"WOROBETZ, BRIAN",66
I568,"JONES, JAMES",143
I569,"CHANDLER, CRAIG",333
I572,"LUNETTA, NICHOLAS",407
I573,"MCCALLUM, ALTON",176
I575,"PASE, JARAD",156
I576,"SCHMITT, JASON",95
I577,"SOWERS, KENT",942
I578,"TAYLOR, JUSTIN",81
I579,"BANKER, AKSHAY",423
I580,"BOURN, TIFFANI",110
I581,"BOWLIN, DUSTIN",102
I582,"DETHLOFF, TIMOTHY",53
I582,"NEPTUNE, MARK",1
I583,"GIBSON, LASHAUN",62
I584,"HENDERSON, ANTHONY JR",3
I588,"PACHECO, ERICA",58
I589,"PEARCE, JEREMY",41
I591,"VERKEST, MARK",323
I592,"VOLK, SHANE",173
I593,"WASHINGTON, CHANTELL",104
I593,"ENGLISH, CHANTELL",30
I594,"WILLIAMS, DAMEON",327
I596,"GARDNER, BRANDI",168
I598,"DAVIS, VERNON III",287
I599,"VARGAS, HENRY",44
I601,"NAZARENO, DEXTER",232
I603,"KRECZMER, CHAD",109
I604,"AUSTIN, DAVID",290
I605,"BROWNE, JAHCOBIE",125
I606,"ELLIOTT, WILLIAM",41
I608,"VALIS, COREY",43
I609,"PARLETT, SHAWN",117
I610,"GALLETTI, ANDREW",85
I611,"JANOS, JEROMEP",7
I612,"LARACUENTE, JESSE",43
I614,"SCHRUM, ADAM",58
I615,"WHITE, CRAIG JR",116
I617,"GADDIS, BRIAN",32
I618,"BEASLEY, DERRICK",141
I619,"LITTLE, KHRYSTLE",1
I620,"RYCKMAN, TRAVIS",146
I621,"WHITE, STEPHON",562
I622,"LAMB, SHARON",45
I623,"BANKS, WARREN",394
I624,"BEAL, ISAAC",321
I625,"EDGE, JAMES",304
I626,"HODGES, JASMINE",59
I627,"BAUBLITZ, ERIC",325
I628,"SCIARETTA, ANTHONY",42
I629,"TRIMPER, ROBERT",50
I630,"URENA, MARCOS",40
I631,"WELLNER, JOSHUA",35
I632,"GREEN BOLES, VIRGIREE",112
I633,"HOPKINS, FRANCISCO",234
I634,"MCBRIDE, LATASHA",126
I635,"TAYLOR, BERNARD",27
I636,"VIRGILE, KERLINGNS",4
I637,"DICKERSON, RYAN",62
I637,"DICKSTEIN, RYAN",38
I638,"ETHEREDGE, TYRONE",43
I639,"MCGREGOR, IRVIN",4
I640,"WILLIAMS, THEODORE J SEBEKOS",144
I641,"WILLIS EGGLESTON, RESHA",88
I642,"BAYSMORE, MICHAELE",32
I644,"CRYSTAL, JOSEPH",368
I644,"WARRINGTON, AVA",1
I645,"HAYES, PAUL",152
I646,"MATTHEW, KENNETH",79
I647,"MOXEY, GREGORY JR",152
I648,"PARRILLA, ALBERT",47
I649,"SCHULT, JOHNATHAN",94
I651,"WALLACE, MISTY",98
I651,"BATTLE, MISTY",14
I652,"ARNOLD, DAYRON",64
I653,"CLARKE, ROBERT",1067
I654,"JONES, DEQUAN",230
I655,"STEVENS, WILLIAMS",60
I656,"CHAPMAN, JOSHUA",331
I657,"CURTIS, ORICE",99
I659,"BRANDT, LEE",97
I660,"THOMAS, BRIDGET",172
I661,"COLBURN III, DAVID",723
I662,"EATON, WANDA",82
I662,"MOORE, WANDA",1
I663,"JACKSON, JESSICA",45
I664,"WARRINGTON, AVA",331
I665,"DAVIS, PRASHANTH",170
I666,"GARCIA, ELIMANUEL",2
I667,"KWOK, KAM",68
I668,"PEREIRA, PAULO",364
I669,"REED, BRENDON",503
I670,"URUCHIMA, STEPHANIE",197
I671,"BLANCHARD, JASON",330
I671,"PAUL, DAVID",312
I672,"CASTILLO, G",156
I673,"SARGENT, DERRICK",144
I674,"HOWARD, RUGANZU",151
I675,"MCCAULEY, DAVID",236
I676,"JABERI, AMIR H ANSARI",60
I678,"REMEO, TIMOTHY",702
I679,"ROSENBLATT, JOSHUA",436
I681,"ROMEY, STEPHEN",546
I682,"MARIUS, WILNICK",151
I683,"AJASA, OLUSHOLA",11
I684,"GALLETTI, NAVONNE",7
I685,"RODRIGUEZ, KRISOPHER",110
I686,"VILLARONDA, ANGEL",143
I688,"EISEMAN, SCOTT",171
I689,"CRESWELL, MICHAEL",10
I691,"MURPHY, KEENAN",312
I692,"NESTOR, WAYNE JR",70
I693,"OLIVER, TAYVON",90
I694,"PENA, FRANCISCO",76
I695,"HENDRIX, EUODIO",487
I697,"JOHNCOX, PETER",478
I698,"NYBERG, CHRIS",235
I698,"JOHNSON, TIMOTHY",220
I701,"GIKAS, JOHN",15
I702,"O'CONNOR, RYAN",362
I703,"SCOFIELD, ERWIN II",245
I704,"NOWLIN, KEITH",8
I705,"FISHER, KRYSTLE",54
I707,"HUFFMAN, BRET",634
I708,"BOWLING, ANTHONY",145
I709,"MURRY, FRED",165
I709,"FIDLER, JOSHUA",44
I711,"CLEWELL, JOHN",919
I713,"TIMMONS, TERIQUE",6
I714,"FOREMAN, TRAVIS",53
I715,"GRIGSBY, SCOTT",303
I717,"PULLIAM, ROBERT",237
I718,"ROBERTS, ROY",415
I719,"SEXTON, DANIEL",182
I720,"MARTIAGO, MARTINEZ",63
I722,"JORDAN, DANISHIA",235
I723,"KING, RASHARD",204
I725,"TAYLOR, MARCUS ROOSEVELT",136
I726,"MUNFORD TORO, TARIK",621
I726,"CIRILLO, ANTHONY",1
I729,"MARIANI, DAVID",69
I730,"SANDERS, MARCUS",217
I730,"GRANT, DOMINIQUE",2
I731,"BATES, CHAD",25
I733,"GRUVER, J",278
I733,"SAUNDERS, JEANNA",1
I734,"LESANE, DAVON",124
I735,"MARTINEZ CONTRERAS, MIGUEL",140
I737,"LASASSA, DENNIS",31
I739,"LUI, VICTOR",120
I740,"COFFIN, BRIAN",361
I741,"DEBRONZO, JOSEPH",230
I742,"MOSLEY, MICHAEL",121
I743,"STROHMAN, TODD",78
I744,"BRADSHAW, JENNIFER",210
I746,"DEBOSSE, DANCY",129
I747,"VEGA, YANIRIS",27
I748,"DOHONY, ROBERT",62
I748,"FRANCE, AMAHL",6
I749,"MARTINEZ, GUSTAVO",27
I750,"FOTA, SEAN",109
I750,"ROGICH, DAMIAN",1
I751,"JENKINS, AMANDA",294
I752,"AJIKOBI, ABDULSALAM",85
I753,"HOPKINS, WESLEY",166
I754,"PRASAD, NIRAJ",121
I755,"ROWLETTE, J OFFC",107
I757,"ROBINSON, CHRISTOPHER",30
I758,"ROGICH, DAMIAN",44
I759,"ZELLARS, KCHINYERE",78
I760,"HEMMERLY, GRANT",331
I761,"PAUL, DAVID",36
I762,"ROSIER, STEVEN",303
I764,"EDWARDS, DWIGHT",106
I765,"FLOYD, DANIEL",99
I766,"JAIMES, JOHN",203
I767,"RICHMOND, KEVIN",29
I768,"SAUCEDO, JESUS",86
I770,"LEBRON, JOHN",107
I773,"HUNTER, MAURICE",6
I774,"PURCACHI, VERONICA",48
I776,"GEPHARDT, SCOTT",224
I777,"HART, MATTHEW",3
I778,"CHAFFEY, NICOLE",77
I779,"NOLLIE, SALVATORE",8
I780,"CIOLFI, ELEANOR",18
I781,"BROKUS, JAMES JR",73
I781,"MITCHELL, TAVON",13
I782,"STEIGERWALD, FREDERICK",168
I783,"CHAPMAN, NICHOLAS",73
I784,"MCPARTLAND, JOHN",16
I785,"ROBINSON, MATTHEW",208
I785,"ROBINSON, MICHAEL",1
I786,"YOURKOVIK, KURT JR",325
I788,"DAVIS, THOMAS",106
I789,"GASQUE, KWEISAI",71
I790,"HAIRSTON, MARCUS",230
I791,"HUBER, BRIAN",636
I792,"ROSIER, STEVEN",1
I793,"MAYER, MICHEAL",102
I794,"ARCERI, CHRISTOPHER",223
I795,"MACKALL, LARRY",81
I796,"MCGRATH, MICHAEL",359
I797,"THOMAS, CHRISTOPHER",369
I798,"BARBOUR, SEAN",21
I799,"MCDANIELS, AKUELIA",7
I800,"PARKER, GEORGE IV",84
I801,"REEDY, ERIC",195
I802,"WRIGHT, RORY",26
I803,"DOLLARD, JARED",770
I804,"HULL, DAVID",76
I805,"PITTS, SHAWNTA",28
I807,"SULLIVAN, CHARLES",76
I808,"BLACKLOCK, DAMON",229
I809,"DARDFY, KIMBERLEY",355
I811,"FREDERICK, AARON",248
I812,"GOSSETT, JOHN",1024
I814,"SACH, NICHOLAS",85
I815,"YAMPIERRE, SEAN",212
I816,"MACNEILL, DAVID",896
I817,"AVILES, FRANCISCO",56
I818,"ETWAROO, JAI",646
I820,"KOCHER, THOMAS",140
I820,"HOPKINS, THOMAS",11
I821,"LUDMAN, STEVEN",2
I824,"HARRIS, JOHNATHAN",20
I825,"STEPHENS, FRANKIE",1
I826,"BAGUMA, ALLEN",43
I828,"HOSEIN, KERN",73
I829,"VOTRUBA, KEVIN",41
I831,"CHAPMAN, NICHOLAS",634
I832,"DAVIS, DANIELLE",47
I835,"HAFER, BRIAN",128
I836,"JACKSON, TALMADGE",75
I838,"AKRIDGE, AKILI JOHNSON",78
I839,"KERG BUCKSBAUM, ANN ROUGE",89
I840,"LANGIAHR, STEVEN",294
I841,"WHITE, ALICIA",74
I842,"BROWN, TODD MICHAEL",114
I843,"ELIIOTT, WHITNEY ANN",41
I844,"STINCHCOMB, SHANE",153
I845,"WARCZYNSKI, MELISSA ANN",166
I847,"FRIEMAN, BENJAMIN",424
I848,"HAY, ERICA",89
I849,"HINNANT, CLINTON",188
I850,"LOIERO, BRIAN",317
I851,"HARRIS, JOHNATHAN",120
I852,"MARKOWSKI, PAUL",60
I853,"ADAMS, NICHOLAS",25
I854,"SMITHSON, KEITH",46
I855,"SMOTHERS, MARCUS",502
I857,"DOLAN, BRIAN",31
I858,"GALLING, GRANT",150
I861,"PHAM, DIEN",111
I862,"DEREMEIK, MICHEAL",33
I863,"LOOPER, RYAN",26
I864,"BRAGG, GREGORY",61
I865,"ERNST, JONATHAN JR",153
I866,"WILLIAMS, JESSICA",259
I867,"DEZAN, YVON",28
I868,"GARCIA, RAFAEL",105
I869,"HARBAUGH, RICHARD JR",20
I870,"RIVERA MARTINEZ, CARLOS JAVI",204
I871,"AHMED, JAMILA",68
I872,"JUKAM, JASON",131
I873,"WILLIAMS, CHIN",155
I874,"MCDONALD, ERIC",87
I876,"RIDGELY, STEVEN",62
I877,"ROSE, JAY",390
I878,"BRANSTON, BRIAN",29
I879,"FLORES, JEREMY",213
I880,"HOBE, ALLYSON",282
I881,"NIES, TIMOTHY",254
I882,"JOHNSON, MICHEAL",140
I884,"FAURELUS, JOHNATHAN",87
I885,"JOOS, BLAKE",903
I888,"ALSTON, CHANDRA",127
I891,"OLISCHUCK, MICHAEL",92
I892,"FILLIPPOU, CATHERINE",112
I893,"PARKER, ANDRE JR",295
I894,"SMITH, BENJAMIN",22
I894,"CALCITRAI, RICO",1
I897,"KEEL, MATTHEW",25
I898,"KOSKO, JOHN",228
I899,"ULMER, NATHAN",305
I900,"MEWSHAW, CHALES FRANCIS",439
I901,"OKDEM, ENGIN",46
I902,"RANEY, RYAN",103
I903,"TESTA, DAVID",176
I904,"VLARD, TIFFANY",159
I905,"BLUNT, JANET",51
I907,"NEITA, ALLAN",52
I908,"BALBONI, MATTHEW",292
I909,"BOYER, JONATHAND",164
I910,"KING, WALTER",111
I912,"DIAMOND, NICHOLAS",21
I913,"GONZALEZ, JERRY",126
I914,"AXENTI, ROMAN",123
I915,"MCCALLISTER, FRED",191
I916,"TONDEUR, ADAM",124
I917,"PERRY, RYAN",260
I918,"CRUZ, ALVIN",828
I919,"HENSON, RUSSELL",388
I920,"MILLES, JEFFREY",149
I921,"SOTO, VICTOR",52
I923,"HEMLER, BRIAN",14
I924,"MILLS, KEEGAN",318
I925,"YOUNG, THOMAS",279
I926,"DACUYCUY, TYLER",229
I927,"DEGELE, JAMES",82
I928,"O'BRIAN, JAMES",130
I929,"RICKETTS, MILTON",22
I932,"LLOYD, KEVIN",6
I935,"PHOEBUS, JOSHUA",114
I936,"WALKER, RON",72
I938,"CHOI, SHAWN",73
I939,"LASASSA, KRISTYN",7
I940,"DAY, MARCUS",47
I941,"MEDEIROS, CHRISTEN",327
I942,"OJEDEA, RICARDO",590
I944,"ROBLES, ADAM",148
I945,"BERARDI, WILLIAM",331
I945,"LEAK, CLAYTON",5
I946,"HENARD, CHRISTOPHER",254
I947,"PALTOO, ANIM",43
I948,"SALIBA, KEVIN",256
I949,"SANTOS, JEFFREY",171
I950,"CAVANAUGH, DAVID",159
I951,"DIAZ, GEORGE",74
I952,"POERSTEL, MICHAEL",263
I953,"RIZZO, VINCENT",75
I954,"GUTHRIE, WILLIAM",193
I955,"ARIAS, CARLOS",107
I956,"HASHAGEN, ALEX",113
I957,"MERCADO, MICHAEL",278
I960,"MCGOWAN, MICHAEL",75
I962,"ZOHIOS, JOHN",139
I964,"RICHARDSON, CALVIN",53
I965,"SILWICK, ERICK",170
I966,"BARNES, JESSIE",168
I967,"ESTES, DONALD",181
I968,"JOHNSON, NICKOLAS",25
I969,"MCQUADE, MICHAEL",45
I971,"ALMENAS, ERIC",68
I972,"BERGER, J",94
I973,"CARMICHAEL, DONISHIA",61
I974,"EMEIGH, SHAWN",190
I975,"MONTMORENCY, JOHNATHAN",301
I975,"MONMORENCY, J",2
I978,"SISCO, JAMES",86
I979,"WILLIAMS, WILLIAM",52
I981,"RALPH, HORTON",85
I983,"FOOTE, AARON",22
I984,"BEAUREGARD NAVORRO, JILL",290
I985,"ESTAVIEN, JETHRO",135
I986,"GONZALEZ, ALEXANDER",18
I987,"SALVESTRINI, JARROD",104
I988,"DIZENO, JUSTIN",55
I989,"KO, BRUCE",44
I991,"GIBSON, ANGELA",48
I993,"YEAGER, CHRISTOPHER",50
I995,"KINCAID, DAVID JR",485
I997,"DOWNING, STEVEN",128
I998,"GREENBAUER, BRADLEY",43
I999,"KNOPP, MICHAEL",17
J-76,"RIVERS, EBONY",11
J002,"VIVINO, SAM",48
J003,"ROBLESMEJIA, KENNY",75
J004,"CHICO, MIGUEL",26
J005,"HYDE, SEAN",54
J006,"LANE, JONATHAN",183
J007,"MARO, ALEXANDER",71
J008,"FAIRBROTHER, BRETT",49
J009,"FILLION, JACQUELINE",317
J012,"PERCHINSKI, ZACHARY",133
J013,"POWDEN, NICHOLAS",195
J014,"VELEZ, MARIA",81
J016,"FERGUSON, KATHRYN",241
J017,"DAVIS, STEVEN",5
J018,"RODIN, MATTHEW",99
J019,"SOUSA, JOHN",180
J020,"TALLMADGE, MARK JR",485
J021,"ZERO, BENJAMIN",541
J022,"JEANTY, FRANCISCO",124
J023,"BENIQUEZ, LOUIE",48
J024,"SMITH, PHILLIP",28
J025,"JENKINS, ARNOLD",98
J026,"PINHEIRO, RICHARD",317
J028,"CHAMBERS, BRANDON",372
J030,"BARBER, THOMAS",105
J031,"BERNATH, WILLIAM",302
J032,"WHITEHEAD, MONICA",75
J033,"BADGUJAR, ANAND",113
J034,"HAMANN, MARK",169
J034,"JORDAN, ROBERT",2
J035,"HAWS, CHRISTOPHER",17
J036,"IACOVO, PETER",429
J039,"BERNANDEZ RUIZ, JORGE",374
J040,"DAVIS, PHILLIP",85
J041,"PAWLEY, HARRY JR",38
J042,"BODINE, DAVID",336
J043,"JORDAN, ROBERT",3
J044,"BURNS, AIMEE",27
J045,"CESPEDES, CESAR",14
J046,"COUTU, LAUREN",87
J047,"CRAWFORD, DOMINIC",71
J048,"DONELLO, CHRISTOPHER",15
J049,"HICKS, CHEYNE",130
J049,"JENNINGS, K",1
J050,"HOUTON, BRIAN",19
J053,"RICHARDS, BETTE",134
J054,"VINIAS, STEVEN",383
J056,"RESTUCCIA, MICHAEL",151
J057,"SCOGLIO, JAMES",382
J058,"SEVERINO, ANDRES",79
J058,"PADIN, JUSTO",1
J059,"DIPAOLA, JASON",411
J060,"FISHER, JOSEPH",260
J061,"GREGORIO, JOHN",277
J062,"LEVENTHALL, JASON",545
J063,"SCHULLER, THOMAS",121
J065,"CIOFFI, MATTHEW",63
J066,"HALL, MAGGIE",69
J067,"LYBARGER, JEFFERY",275
J068,"OWENS, DOMINIQUE",31
J069,"TOADE, KEVIN",35
J070,"HOORNSTRA, NICHOLAS",88
J071,"MCCARTHY, PATRICK",136
J072,"SALMON, BRIAN",796
J073,"JONES, MARC",81
J074,"CREER, PAUL",136
J075,"O'LEARY, BRENDAN",78
J076,"RIVERS, EBONY",60
J077,"CARTER, THOMAS",76
J078,"CRESPO, JOMARI",203
J079,"MOHAMMED, CEASAR",253
J080,"BRADLEY, JAMES",56
J081,"ALFANO, ANTHONY",65
J082,"MOSCHERA, KYLE",118
J083,"AMES, ALEXANDER",129
J084,"LEWIS, ERIC",421
